ID,P09923,P05186,P05187,P10696,A0A2R8YDJ8|1,A0A2R8YDJ8|2,O60729|1,O60729|2,Q16667,P28562,Q05923,Q13115,Q16690,Q9Y6W6,O75319,Q9UNI6,Q6FI36,Q8NEJ0,Q9H596,Q4G0W2,Q9H1R2,Q9NRW4,Q8WTR2,Q9BVJ7,Q68J44,Q9UII6,Q9BV47,Q5VZP5,P51452,Q16828,Q16829,Q99956,Q9BY84,Q13202,O95278,Q93096,Q12974,O75365,A2A3K4,Q8WUK0,O60942,Q8WYL5,Q76I76,Q8TE77,Q8WUJ0,Q9Y6J8,Q13496,Q13613,Q13614,Q9NXD2,A4FU01,Q9C0I1,Q8NCE2,Q13615,Q9NYA4,O95248,Q86WG5,Q9Y217,Q9Y216,Q96EF0,Q96QG7,Q9ULE6|1,Q9ULE6|2,O75061,O14976,P60484,Q9HBL0,Q63HR2,Q68CZ2,P56180,Q6XPS3,P18031,P17706,Q05209,Q99952,Q9Y2R2,Q12923,Q4JDL3,Q15678,Q16825,Q9H3S7,P26045,P29074,P54829,P35236,Q15256,Q06124,Q53XS4,Q6IQ43,P18433|1,P18433|2,P23469|1,P23469|2,P23467,Q9HD43,Q12913,Q16827,A0A087WZU1,P08575|1,P08575|2,Q2HXI4|1,Q2HXI4|2,P10586|1,P10586|2,Q13332|1,Q13332|2,P23470|1,P23470|2,P23471|1,P23471|2,Q5TG12|1,Q5TG12|2,P28827|1,P28827|2,O14522|1,O14522|2,Q92729|1,Q92729|2,Q16849,Q92932,Q92562,Q9Y2H2,Q9NTJ5,O43426,O15056,P24666,Q9NP77,P30304,P30305,P30307,Q99502,O00167,Q99504,A0A0S2Z3Q2,Q05D32,O95476,Q9Y5B0,Q9GZU7,O14595,O15194,Q3ZCQ8,Q8WVY7,Q9BXW7,Q9H0R4,Q9H008,Q96GD0,A6NDG6,P16118,O60825,Q16875,Q16877,P07738,Q6FHU2,P15259,Q8N0Y7,Q96HS1,P57075,Q8TF42,Q9NQ88,P11117,P15309,Q9BZG2,Q9NPH0,Q9UNW1,B7WPL9,A0A087WZV0,Q8TE99,Q9NRX4,Q9H0C8,Q9P0J1,Q9P2J9,O60346,Q6ZVD8,A8MPX8,P35813,O75688,Q8N819,O15297,Q8WY54,P49593,O15355,Q9ULR3,Q5JR12,Q96MI6,Q8N3J5,Q5SGD2,Q8NI37,Q15750,P13686,Q6ZNF0,P62136,P62140,P36873,P67775,P62714,Q08209,P16298,P48454,P60510,P53041,O00743,O14829,O14830,Q8IXW5
Q05923,0.88358,0.88241,0.89696,0.89855,0.8387,0.84835,0.82736,0.85384,0.83397,0.23435,0.0,0.25196,0.37031,0.55653,0.84866,0.75602,0.51685,0.56238,0.5843,0.59332,0.71688,0.67991,0.57779,0.84512,0.83174,0.83685,0.76265,0.75089,0.83891,0.59769,0.58665,0.65193,0.72708,0.75295,0.81265,0.81995,0.80184,0.78091,0.81979,0.83121,0.84256,0.5101,0.46459,0.54725,0.68365,0.6884,0.89422,0.8941,0.89757,0.89407,0.89303,0.90532,0.86505,0.89594,0.8825,0.86366,0.89462,0.86761,0.87923,0.86765,0.88526,0.87331,0.86865,0.85217,0.78055,0.84891,0.82754,0.85133,0.84109,0.85342,0.84716,0.84222,0.85474,0.88109,0.88114,0.88774,0.87365,0.87146,0.85614,0.85674,0.88226,0.85365,0.83607,0.85701,0.88345,0.88509,0.86366,0.87196,0.86648,0.87946,0.85216,0.85617,0.8595,0.88033,0.86055,0.81677,0.87409,0.86156,0.88642,0.89063,0.87839,0.83964,0.8663,0.86047,0.87773,0.84843,0.88908,0.85022,0.86397,0.864,0.88101,0.88607,0.88989,0.87815,0.87297,0.88989,0.87505,0.85729,0.84906,0.82956,0.86369,0.87121,0.87331,0.88813,0.88318,0.85295,0.84859,0.83229,0.83988,0.83499,0.88566,0.85229,0.87487,0.86968,0.85206,0.85179,0.83885,0.82208,0.83584,0.839,0.8489,0.83314,0.90519,0.85742,0.8783,0.86751,0.86285,0.87249,0.85351,0.83548,0.839,0.87971,0.87139,0.85881,0.846,0.82322,0.87308,0.86198,0.87621,0.88551,0.88124,0.89459,0.89272,0.89665,0.88168,0.88828,0.887,0.84327,0.87011,0.85827,0.87415,0.86963,0.86092,0.8931,0.844,0.83861,0.86538,0.87692,0.88195,0.8933,0.90109,0.88767,0.8923,0.8986,0.83766,0.83961,0.85952,0.86877,0.87756,0.86082,0.85922,0.86935,0.8686,0.87534,0.86889,0.85406,0.84881,0.8312,0.84669,0.88435,0.883,0.87035,0.90066,0.80701
Q13115,0.89365,0.88274,0.89862,0.89723,0.79018,0.84159,0.85374,0.826,0.81284,0.1202,0.25196,0.0,0.2859,0.60242,0.81358,0.76573,0.53979,0.54455,0.56485,0.57929,0.70859,0.66205,0.57589,0.82192,0.833,0.8144,0.78144,0.72604,0.77962,0.6732,0.65095,0.64947,0.69741,0.67074,0.80459,0.84538,0.82964,0.83138,0.83361,0.82785,0.84175,0.53403,0.48606,0.51428,0.70113,0.75088,0.87925,0.89293,0.88913,0.88134,0.89821,0.90115,0.87524,0.87323,0.89349,0.89919,0.88329,0.87665,0.87445,0.86017,0.88869,0.8593,0.89472,0.85013,0.806,0.82226,0.7956,0.86712,0.82402,0.86633,0.86747,0.88292,0.87115,0.8659,0.89218,0.88092,0.86897,0.86145,0.86683,0.85502,0.87805,0.86897,0.87463,0.87249,0.87843,0.85772,0.85177,0.87905,0.85456,0.8506,0.8691,0.86671,0.86718,0.86617,0.86154,0.85131,0.88664,0.88642,0.87284,0.86446,0.87236,0.8473,0.86923,0.87275,0.88413,0.85961,0.8512,0.85217,0.87493,0.8831,0.88638,0.88189,0.8842,0.88105,0.86315,0.88361,0.87622,0.86457,0.84344,0.8436,0.88493,0.82966,0.88858,0.88232,0.87877,0.81413,0.83558,0.82029,0.85319,0.85871,0.85464,0.87481,0.87861,0.86862,0.81658,0.82965,0.852,0.85605,0.83134,0.82685,0.84701,0.82038,0.89907,0.85215,0.84937,0.87048,0.85754,0.87504,0.84404,0.87934,0.8628,0.87779,0.87321,0.84381,0.86015,0.84087,0.87772,0.81547,0.86458,0.88706,0.89087,0.88722,0.89051,0.89759,0.89465,0.86526,0.88817,0.81042,0.88222,0.87118,0.88466,0.86766,0.86819,0.90156,0.86722,0.87473,0.87127,0.89502,0.86629,0.85956,0.87237,0.88631,0.87712,0.89491,0.85832,0.88192,0.86307,0.87415,0.86541,0.84358,0.88339,0.87302,0.88073,0.87482,0.87935,0.85977,0.85894,0.85595,0.85471,0.86624,0.87837,0.88359,0.89702,0.82502
Q16690,0.88916,0.88281,0.89748,0.89712,0.79602,0.8491,0.83649,0.83182,0.81001,0.28952,0.37031,0.2859,0.0,0.57219,0.8609,0.68471,0.54019,0.5575,0.53987,0.52569,0.63762,0.58073,0.5795,0.84702,0.84552,0.78737,0.78459,0.75083,0.76527,0.66123,0.6973,0.65822,0.64632,0.66377,0.83444,0.84789,0.82624,0.82459,0.8164,0.79158,0.85068,0.50056,0.48674,0.51311,0.67391,0.72064,0.89122,0.89987,0.88819,0.86496,0.89282,0.88321,0.85865,0.88088,0.88479,0.89255,0.89158,0.86276,0.88441,0.86775,0.89365,0.87734,0.87951,0.85733,0.84813,0.85378,0.81164,0.83796,0.82664,0.8609,0.83263,0.84402,0.8387,0.85703,0.85674,0.88593,0.88692,0.8509,0.83333,0.88708,0.87141,0.8507,0.86675,0.88981,0.87978,0.87339,0.8604,0.87498,0.89266,0.8734,0.87933,0.86618,0.88169,0.86449,0.85159,0.87219,0.86358,0.87343,0.87907,0.87522,0.85499,0.8836,0.8425,0.88629,0.85394,0.88469,0.89021,0.85058,0.87192,0.88246,0.85048,0.88308,0.85198,0.86831,0.83509,0.84586,0.87355,0.8687,0.86725,0.84893,0.88418,0.84414,0.87891,0.87976,0.8774,0.83477,0.83781,0.84388,0.83178,0.79423,0.85346,0.85758,0.85333,0.85259,0.82579,0.83257,0.84722,0.84905,0.83296,0.82902,0.85732,0.85644,0.89542,0.86394,0.83573,0.87689,0.87569,0.85246,0.86094,0.83393,0.85998,0.84268,0.87263,0.85771,0.8624,0.84279,0.88172,0.76965,0.87097,0.88553,0.88934,0.89103,0.86563,0.89496,0.90177,0.89766,0.88922,0.83588,0.88209,0.89249,0.88443,0.86428,0.84154,0.89537,0.8874,0.86412,0.85655,0.88252,0.83113,0.85797,0.91124,0.86185,0.86074,0.88234,0.86524,0.86252,0.84268,0.88102,0.83553,0.88459,0.8622,0.87484,0.85913,0.85194,0.86582,0.85644,0.86622,0.85853,0.87579,0.888,0.87832,0.88216,0.89589,0.83412
Q9Y6W6,0.89403,0.88761,0.89846,0.89377,0.78796,0.84838,0.76466,0.84678,0.83114,0.5647,0.55653,0.60242,0.57219,0.0,0.85102,0.75397,0.64473,0.62771,0.65083,0.70643,0.70788,0.65111,0.66392,0.84596,0.83817,0.76773,0.79917,0.77103,0.78983,0.37866,0.39386,0.39528,0.62489,0.69643,0.81643,0.81624,0.84158,0.85001,0.83901,0.8143,0.86169,0.60408,0.61189,0.66245,0.66011,0.6863,0.89177,0.88692,0.8752,0.89254,0.89194,0.8975,0.8594,0.8771,0.89244,0.90425,0.90022,0.8841,0.88437,0.87938,0.89692,0.87074,0.89026,0.85333,0.87119,0.85491,0.86139,0.87066,0.8527,0.86625,0.85551,0.87357,0.86608,0.86826,0.87063,0.86781,0.89889,0.86505,0.87857,0.87524,0.87242,0.89034,0.88249,0.87998,0.87022,0.87426,0.88192,0.87654,0.88205,0.86586,0.87097,0.86942,0.87744,0.88312,0.87267,0.87797,0.88534,0.87845,0.87432,0.87063,0.8929,0.87871,0.88996,0.87767,0.88124,0.88238,0.87218,0.87588,0.88164,0.85035,0.87597,0.87499,0.84831,0.87695,0.84037,0.86859,0.84337,0.87192,0.84837,0.87606,0.87769,0.86528,0.87099,0.86512,0.85986,0.84106,0.84547,0.78996,0.85022,0.80887,0.86405,0.86084,0.87322,0.88554,0.84554,0.85549,0.85655,0.81751,0.82487,0.81751,0.84447,0.82535,0.89233,0.87061,0.86216,0.88709,0.8776,0.86227,0.83864,0.84987,0.87115,0.84015,0.87594,0.85809,0.87681,0.85453,0.8474,0.83694,0.87252,0.872,0.88505,0.87859,0.88394,0.89443,0.89559,0.90278,0.90267,0.84187,0.86621,0.88254,0.87702,0.8724,0.87947,0.9113,0.87695,0.85392,0.87481,0.89545,0.86147,0.86905,0.90976,0.888,0.87032,0.88062,0.86628,0.83863,0.8597,0.86716,0.87168,0.87389,0.88,0.88154,0.88062,0.87392,0.85613,0.86576,0.86306,0.85363,0.877,0.88155,0.85557,0.88535,0.89987,0.8549
O75319,0.89473,0.90977,0.89962,0.88657,0.82039,0.85019,0.8343,0.84075,0.80374,0.85332,0.84866,0.81358,0.8609,0.85102,0.0,0.84188,0.85807,0.84596,0.84791,0.82049,0.85317,0.80338,0.79717,0.81256,0.85137,0.84457,0.85438,0.8467,0.8475,0.83417,0.85706,0.85354,0.77482,0.79438,0.83832,0.84371,0.85937,0.8654,0.84938,0.79903,0.66248,0.85576,0.8349,0.82917,0.84834,0.80227,0.88309,0.86731,0.88634,0.90541,0.89658,0.89566,0.8488,0.89293,0.88381,0.88861,0.88633,0.88615,0.8842,0.88581,0.87418,0.88501,0.87792,0.87053,0.86379,0.86281,0.85237,0.86352,0.85817,0.84303,0.86188,0.87344,0.86547,0.8901,0.86899,0.88053,0.87336,0.85714,0.87412,0.88329,0.8707,0.88099,0.87463,0.86529,0.85371,0.87501,0.88143,0.8732,0.87727,0.88283,0.84111,0.85166,0.87382,0.88994,0.87317,0.87092,0.85998,0.88205,0.87455,0.88464,0.87077,0.8681,0.87986,0.85433,0.88107,0.86131,0.85247,0.86132,0.86096,0.85844,0.8696,0.87832,0.87819,0.86264,0.83967,0.89325,0.88046,0.85468,0.84551,0.85132,0.86984,0.87886,0.88057,0.85106,0.87299,0.8357,0.84992,0.85038,0.8116,0.83267,0.8698,0.87325,0.87898,0.88727,0.84528,0.87011,0.86512,0.85345,0.86431,0.8528,0.84444,0.86655,0.88136,0.84304,0.87846,0.87361,0.87553,0.87859,0.85881,0.86576,0.87782,0.88238,0.85366,0.86568,0.86171,0.87353,0.84119,0.86515,0.87041,0.87523,0.89594,0.82838,0.88098,0.89348,0.90925,0.89193,0.88453,0.85664,0.8733,0.89047,0.87813,0.88153,0.87474,0.89439,0.87652,0.89087,0.87311,0.88628,0.86601,0.883,0.8987,0.87787,0.86003,0.88205,0.87624,0.85716,0.83972,0.89542,0.86473,0.87243,0.87227,0.8725,0.8762,0.89171,0.8895,0.85307,0.85147,0.85788,0.87352,0.86044,0.88559,0.89478,0.90002,0.84132
Q9UNI6,0.87899,0.90002,0.88398,0.89415,0.85571,0.8422,0.83694,0.85512,0.83161,0.75478,0.75602,0.76573,0.68471,0.75397,0.84188,0.0,0.74589,0.71852,0.76472,0.61603,0.71164,0.69297,0.70526,0.7023,0.77219,0.70793,0.80266,0.81726,0.75663,0.71051,0.71566,0.71751,0.66603,0.70915,0.79298,0.85105,0.84506,0.83937,0.84314,0.74925,0.80904,0.77078,0.75981,0.76215,0.74143,0.76417,0.88849,0.88844,0.89209,0.8925,0.89966,0.89689,0.8653,0.89599,0.89767,0.90563,0.90676,0.90396,0.87939,0.8848,0.88723,0.87317,0.89172,0.86128,0.85591,0.86077,0.838,0.83697,0.85334,0.85126,0.84375,0.88075,0.8787,0.86046,0.84394,0.85312,0.87856,0.89303,0.85774,0.85023,0.85771,0.86366,0.87117,0.88299,0.85578,0.86259,0.87289,0.87007,0.85299,0.87175,0.86712,0.83128,0.85571,0.87935,0.84528,0.86114,0.81837,0.86238,0.85795,0.87124,0.83621,0.86685,0.82863,0.84154,0.82912,0.86648,0.8515,0.86451,0.84929,0.86953,0.87335,0.85534,0.85619,0.8377,0.84704,0.84674,0.87185,0.87233,0.88603,0.88302,0.86875,0.89021,0.86613,0.87121,0.84149,0.835,0.8321,0.8387,0.81873,0.8496,0.85936,0.85743,0.8708,0.83806,0.83011,0.79377,0.80928,0.85135,0.84245,0.833,0.82239,0.86611,0.89081,0.86337,0.85929,0.8662,0.87389,0.85553,0.85886,0.85808,0.85646,0.88216,0.85282,0.85508,0.84667,0.86039,0.87143,0.88645,0.84012,0.86638,0.88974,0.88559,0.87697,0.87907,0.901,0.91062,0.89303,0.8017,0.86893,0.87921,0.89916,0.83208,0.87313,0.9012,0.88955,0.8689,0.87049,0.88328,0.87879,0.85477,0.89499,0.86113,0.87191,0.86834,0.86987,0.87648,0.85088,0.89177,0.87106,0.86886,0.88164,0.87766,0.87356,0.87006,0.86088,0.85713,0.86794,0.86185,0.87495,0.88123,0.87379,0.85581,0.89514,0.81197
Q6FI36,0.88069,0.89378,0.89533,0.88816,0.83131,0.8329,0.82936,0.8512,0.84968,0.5094,0.51685,0.53979,0.54019,0.64473,0.85807,0.74589,0.0,0.3878,0.36418,0.50109,0.61781,0.62821,0.56318,0.7832,0.72282,0.79282,0.78818,0.73442,0.75159,0.71606,0.69852,0.73386,0.61737,0.67335,0.7837,0.80456,0.82771,0.79675,0.84225,0.81392,0.85974,0.59204,0.58583,0.58493,0.69958,0.74607,0.8867,0.88424,0.86841,0.89866,0.88383,0.89241,0.85767,0.89321,0.88721,0.88881,0.89277,0.89563,0.87748,0.88263,0.87843,0.86659,0.88455,0.83519,0.83835,0.8375,0.85956,0.83225,0.84505,0.87219,0.8726,0.86851,0.85654,0.88519,0.85004,0.89361,0.8589,0.85847,0.84927,0.85774,0.87518,0.87055,0.87508,0.84773,0.85478,0.87018,0.84151,0.8631,0.8525,0.88055,0.81626,0.87536,0.83615,0.86392,0.85996,0.86567,0.85945,0.85939,0.87513,0.86634,0.87054,0.83004,0.87041,0.84349,0.87045,0.83299,0.87952,0.78786,0.87907,0.81134,0.89375,0.86257,0.87359,0.84338,0.85352,0.84763,0.87775,0.87219,0.83802,0.83161,0.88214,0.8748,0.86735,0.87352,0.85711,0.85648,0.85742,0.80828,0.82107,0.84776,0.87852,0.87714,0.88302,0.86953,0.83142,0.87267,0.82856,0.85497,0.85005,0.83738,0.84563,0.8303,0.88319,0.85292,0.88516,0.86371,0.85217,0.87338,0.8764,0.86267,0.87154,0.86665,0.84988,0.82728,0.84263,0.86287,0.85668,0.84246,0.87329,0.87304,0.88909,0.88192,0.88029,0.87965,0.89984,0.91335,0.87953,0.86374,0.87548,0.89125,0.87553,0.87158,0.88353,0.88889,0.90093,0.86603,0.87316,0.86774,0.85651,0.85193,0.88026,0.87264,0.86935,0.89225,0.86028,0.86591,0.86893,0.87658,0.86808,0.84909,0.87054,0.88476,0.87899,0.87613,0.87959,0.86096,0.85434,0.85761,0.88006,0.88589,0.87618,0.85666,0.89639,0.83198
Q8NEJ0,0.88575,0.88452,0.8904,0.89272,0.84019,0.84427,0.81734,0.84009,0.85074,0.5136,0.56238,0.54455,0.5575,0.62771,0.84596,0.71852,0.3878,0.0,0.20317,0.54016,0.55777,0.62013,0.50902,0.8336,0.74378,0.78203,0.77605,0.74323,0.73977,0.68218,0.65482,0.66406,0.6142,0.64364,0.80315,0.85749,0.8579,0.86231,0.8365,0.8161,0.85929,0.60148,0.58859,0.55895,0.68334,0.72931,0.87968,0.89185,0.88204,0.89628,0.88019,0.89105,0.86597,0.88964,0.89513,0.90203,0.89641,0.89951,0.85635,0.87486,0.8887,0.87,0.88203,0.84419,0.87541,0.86974,0.80453,0.8169,0.83642,0.84322,0.84339,0.84132,0.83919,0.86808,0.85733,0.86507,0.87209,0.8758,0.85166,0.86192,0.86333,0.87218,0.83542,0.87786,0.87274,0.86299,0.87915,0.86737,0.86819,0.87083,0.86797,0.83806,0.86244,0.87456,0.87782,0.86712,0.87663,0.85313,0.85802,0.86317,0.8544,0.85616,0.8722,0.86092,0.87602,0.85121,0.88447,0.79887,0.86388,0.81693,0.88517,0.87075,0.84312,0.89055,0.87033,0.88242,0.85988,0.86974,0.84616,0.83137,0.87502,0.87302,0.87738,0.87442,0.86255,0.84313,0.85371,0.85799,0.8559,0.84783,0.84021,0.84326,0.85691,0.83498,0.8401,0.84914,0.85925,0.84222,0.82387,0.83423,0.86709,0.82875,0.89977,0.85795,0.83993,0.86838,0.88748,0.85855,0.86865,0.85907,0.85045,0.86679,0.83154,0.84783,0.83922,0.83934,0.87651,0.82947,0.88612,0.88774,0.87121,0.87981,0.88466,0.87812,0.90036,0.90035,0.88512,0.8331,0.87118,0.88625,0.88312,0.85534,0.87029,0.87779,0.87857,0.87639,0.88361,0.89329,0.86441,0.85588,0.87649,0.88983,0.89768,0.89322,0.83768,0.8741,0.87411,0.88892,0.87695,0.85716,0.87489,0.86324,0.87509,0.87201,0.88195,0.8586,0.86051,0.87608,0.86046,0.83231,0.87455,0.86852,0.90186,0.82632
Q9H596,0.88799,0.89197,0.89846,0.90209,0.82543,0.85329,0.86422,0.86822,0.84731,0.52289,0.5843,0.56485,0.53987,0.65083,0.84791,0.76472,0.36418,0.20317,0.0,0.56951,0.58515,0.60006,0.52593,0.81909,0.79557,0.85558,0.78497,0.76215,0.72664,0.68038,0.65455,0.66176,0.59379,0.6165,0.79873,0.84472,0.85648,0.82115,0.81593,0.80755,0.85825,0.62417,0.59533,0.61317,0.76824,0.73087,0.8707,0.87438,0.86752,0.9071,0.8783,0.89236,0.85608,0.89132,0.88936,0.89015,0.8923,0.88619,0.89127,0.88883,0.88686,0.88733,0.88618,0.83391,0.84188,0.85486,0.83929,0.84661,0.85812,0.85604,0.84868,0.85184,0.83962,0.85463,0.88286,0.87846,0.87591,0.87594,0.85093,0.8678,0.88164,0.87317,0.84806,0.88505,0.87392,0.87838,0.87407,0.88048,0.86327,0.89075,0.8325,0.87668,0.8248,0.88694,0.86878,0.86823,0.88803,0.87188,0.85894,0.88163,0.86647,0.85425,0.88734,0.87195,0.87527,0.84713,0.86781,0.81394,0.85141,0.83099,0.88365,0.86776,0.87241,0.8875,0.88113,0.88227,0.88086,0.88096,0.85836,0.84092,0.85327,0.8867,0.86038,0.86451,0.88211,0.85263,0.84497,0.84013,0.83661,0.86137,0.87383,0.87399,0.87794,0.86332,0.80761,0.85951,0.84325,0.83863,0.84775,0.83619,0.85255,0.83947,0.89768,0.86146,0.87588,0.87516,0.88263,0.86211,0.85696,0.84908,0.85662,0.88052,0.85637,0.85472,0.86495,0.86714,0.88215,0.82977,0.88689,0.88929,0.8812,0.87619,0.87399,0.89865,0.89891,0.9074,0.88836,0.83736,0.88213,0.862,0.88532,0.85747,0.86009,0.89506,0.88121,0.87977,0.85869,0.8821,0.84621,0.85754,0.87981,0.88992,0.90044,0.87543,0.85913,0.86711,0.88351,0.89916,0.84197,0.85932,0.87771,0.87478,0.87102,0.87542,0.87932,0.86323,0.85811,0.86586,0.87818,0.8528,0.86363,0.88005,0.8812,0.85198
Q4G0W2,0.90625,0.8923,0.90234,0.89931,0.83559,0.85938,0.81865,0.86091,0.83956,0.55438,0.59332,0.57929,0.52569,0.70643,0.82049,0.61603,0.50109,0.54016,0.56951,0.0,0.64365,0.67383,0.50116,0.83026,0.78668,0.837,0.79541,0.73422,0.74904,0.74217,0.73426,0.73701,0.65397,0.70043,0.79599,0.84849,0.8357,0.82754,0.83143,0.71009,0.81026,0.51565,0.53426,0.52569,0.71686,0.73074,0.87093,0.87528,0.88645,0.89256,0.88598,0.89307,0.86309,0.88573,0.88934,0.89412,0.90056,0.86597,0.89024,0.88554,0.8868,0.8607,0.87741,0.86805,0.85873,0.84504,0.83182,0.82662,0.8475,0.82691,0.85522,0.88166,0.86908,0.86694,0.87452,0.85441,0.88014,0.84443,0.85114,0.87436,0.86052,0.84058,0.88418,0.86144,0.86396,0.87087,0.87696,0.87261,0.86402,0.87217,0.86796,0.86007,0.867,0.86587,0.88021,0.86956,0.86897,0.86529,0.83593,0.87023,0.83931,0.85426,0.84204,0.8401,0.82772,0.84649,0.86515,0.86482,0.87073,0.8705,0.86798,0.86111,0.86567,0.86242,0.87844,0.86206,0.85453,0.84467,0.84893,0.8413,0.86944,0.87148,0.89118,0.86897,0.86544,0.81307,0.86597,0.83137,0.84265,0.81963,0.84834,0.84806,0.889,0.85962,0.83464,0.85455,0.82184,0.79032,0.81684,0.82652,0.84054,0.82532,0.89358,0.86724,0.86147,0.88332,0.85159,0.85837,0.86363,0.86273,0.86627,0.88105,0.86429,0.85211,0.86628,0.85072,0.85583,0.87478,0.8796,0.88047,0.88438,0.87988,0.88371,0.86243,0.90469,0.90597,0.88792,0.82868,0.88704,0.89774,0.88564,0.85895,0.85704,0.89974,0.87192,0.87864,0.85321,0.88164,0.86393,0.85829,0.88608,0.90575,0.88111,0.89441,0.86101,0.84188,0.83373,0.89043,0.86439,0.86564,0.85399,0.85298,0.85503,0.86881,0.86959,0.86105,0.84984,0.85332,0.88032,0.86576,0.86982,0.88048,0.90721,0.8483
Q9H1R2,0.89126,0.89587,0.89307,0.90017,0.83068,0.83515,0.80166,0.83606,0.84148,0.71353,0.71688,0.70859,0.63762,0.70788,0.85317,0.71164,0.61781,0.55777,0.58515,0.64365,0.0,0.34996,0.67222,0.77935,0.82406,0.73401,0.83937,0.8179,0.84428,0.69889,0.70244,0.69066,0.70741,0.71553,0.83002,0.87692,0.81531,0.83826,0.83156,0.78266,0.83459,0.66945,0.65558,0.62487,0.72753,0.79998,0.89576,0.89109,0.89548,0.8965,0.89315,0.89697,0.83912,0.88107,0.88709,0.90366,0.90508,0.87868,0.88018,0.89908,0.88024,0.84736,0.88088,0.8642,0.8351,0.88199,0.8366,0.88107,0.85288,0.86025,0.8706,0.87997,0.8696,0.8816,0.86081,0.85587,0.87529,0.86091,0.88859,0.8585,0.87825,0.85618,0.87409,0.88391,0.84483,0.84255,0.87283,0.86947,0.87656,0.88139,0.87759,0.8825,0.8653,0.86266,0.84503,0.88055,0.86289,0.8731,0.87957,0.87494,0.86957,0.85697,0.86127,0.87221,0.86488,0.8592,0.87204,0.88242,0.88253,0.86339,0.86703,0.84051,0.87308,0.86196,0.85967,0.85957,0.88032,0.82716,0.86337,0.86616,0.88619,0.88367,0.86545,0.87027,0.8763,0.79492,0.84935,0.83049,0.81724,0.84516,0.86378,0.85282,0.87458,0.87636,0.84588,0.85816,0.84,0.81436,0.84361,0.79591,0.8521,0.7698,0.88842,0.87013,0.83177,0.8712,0.88727,0.86728,0.86196,0.86997,0.87956,0.86405,0.84138,0.84921,0.86504,0.85462,0.86087,0.82538,0.8674,0.88436,0.88004,0.89609,0.89465,0.90008,0.90475,0.91211,0.88594,0.86479,0.85532,0.89385,0.88288,0.86753,0.86393,0.88922,0.83789,0.86941,0.84384,0.88969,0.87909,0.88243,0.90721,0.89239,0.88692,0.88719,0.85503,0.8815,0.86993,0.87557,0.8813,0.8641,0.8645,0.84854,0.85297,0.884,0.88,0.80351,0.81478,0.81248,0.88702,0.8724,0.86383,0.89571,0.91077,0.82948
Q9NRW4,0.88043,0.89331,0.8902,0.89344,0.81803,0.84166,0.82467,0.84003,0.84461,0.66049,0.67991,0.66205,0.58073,0.65111,0.80338,0.69297,0.62821,0.62013,0.60006,0.67383,0.34996,0.0,0.71187,0.8294,0.80609,0.7626,0.84641,0.83907,0.8354,0.71116,0.73667,0.68578,0.66489,0.69612,0.83581,0.82524,0.84882,0.85524,0.81056,0.81737,0.85069,0.69991,0.66072,0.69933,0.64846,0.83559,0.88924,0.89224,0.86901,0.89277,0.89046,0.87286,0.8454,0.87589,0.87055,0.89453,0.87581,0.87008,0.86675,0.87255,0.89085,0.87628,0.88593,0.86505,0.85178,0.86889,0.84854,0.87028,0.83598,0.8808,0.88151,0.8827,0.88124,0.87685,0.83601,0.86586,0.86844,0.87289,0.86846,0.86957,0.86689,0.85702,0.85115,0.88754,0.88556,0.87163,0.86329,0.8572,0.86861,0.85837,0.88109,0.8797,0.89005,0.84529,0.86579,0.87013,0.8741,0.88579,0.87849,0.87458,0.84221,0.88921,0.83244,0.86776,0.8485,0.88549,0.86125,0.87916,0.8697,0.8728,0.87258,0.86992,0.87051,0.87289,0.86378,0.8721,0.87418,0.86525,0.87534,0.88809,0.87502,0.85262,0.87186,0.88587,0.86693,0.77738,0.85809,0.82232,0.84635,0.84435,0.87506,0.87081,0.86322,0.87851,0.86141,0.86056,0.79948,0.84315,0.83985,0.83841,0.8476,0.80661,0.88958,0.86202,0.84547,0.85269,0.87624,0.87946,0.87134,0.86279,0.8685,0.86441,0.8736,0.87891,0.87146,0.83813,0.88429,0.86214,0.87571,0.87537,0.86621,0.88765,0.89134,0.88849,0.90883,0.90763,0.89484,0.84994,0.84841,0.89569,0.9026,0.85342,0.87498,0.88599,0.85196,0.87781,0.87477,0.8659,0.87549,0.86845,0.88929,0.88605,0.88055,0.88674,0.86147,0.85694,0.88242,0.88529,0.8529,0.86036,0.86355,0.86789,0.87555,0.8484,0.8646,0.8437,0.84308,0.85507,0.85618,0.88269,0.86632,0.89725,0.9067,0.83411
